f1,precision,recall,balanced_accuracy,false_alert_rate,tn,fp,fn,tp,method,threshold,seed,severity
0.8953229398663697,0.8988261598658468,0.891846921797005,0.9106270490420283,0.07059282371294852,2383,181,195,1608,Calibrated Logistic Fusion,0.64,2,0.0
0.8973932334997227,0.8973932334997227,0.8973932334997227,0.9126201736921391,0.07215288611544461,2379,185,185,1618,Temporal Logistic Fusion,0.65,2,0.0
0.9025352112676056,0.9170005724098454,0.8885191347753744,0.9159834363424454,0.05655226209048362,2419,145,201,1602,Temporal Extra Trees,0.5,2,0.0
0.9034814605151429,0.922543352601156,0.8851913477537438,0.9164646286350622,0.05226209048361934,2430,134,207,1596,Temporal Random Forest,0.46,2,0.0
0.9039325842696629,0.9157655093910074,0.8924015529672767,0.9173396220374606,0.057722308892355696,2416,148,194,1609,Temporal HistGradientBoosting,0.32,2,0.0
0.8880112834978844,0.9035591274397244,0.8729894620077648,0.9037334205514643,0.0655226209048362,2396,168,229,1574,Camera Only,0.65,2,0.2
0.7467866323907455,0.8877005347593583,0.6444814198557959,0.7935745632820321,0.057332293291731666,2417,147,641,1162,Accelerometer Only,0.7000000000000001,2,0.2
0.8841447539703202,0.8331697742885181,0.9417637271214643,0.9045792114546478,0.13260530421216848,2224,340,105,1698,Mean Late Fusion,0.43,2,0.2
0.8860164512338425,0.9419113054341037,0.8363838047698281,0.9000561769558969,0.03627145085803432,2471,93,295,1508,Max OR Fusion,0.8400000000000001,2,0.2
0.8123348017621146,0.8632958801498127,0.7670549084858569,0.8408207459745978,0.08541341653666147,2345,219,420,1383,Min Agreement Fusion,0.38,2,0.2
0.8276272700208396,0.8933161953727506,0.7709373266777593,0.8530973684870855,0.06474258970358815,2398,166,413,1390,Product Agreement Fusion,0.31,2,0.2
0.897315250484362,0.8955801104972375,0.899057127010538,0.9126720892462986,0.07371294851794072,2375,189,182,1621,Naive Independence,0.8400000000000001,2,0.2
0.760498687664042,0.9309236947791165,0.6428175263449806,0.8046380923456572,0.033541341653666144,2478,86,644,1159,Rule AND Tuned,0.63,2,0.2
0.8860164512338425,0.9419113054341037,0.8363838047698281,0.9000561769558969,0.03627145085803432,2471,93,295,1508,Rule OR Tuned,0.8400000000000001,2,0.2
0.8913464196848216,0.8886438809261301,0.894065446478092,0.9076411475760195,0.07878315132605304,2362,202,191,1612,Calibrated Logistic Fusion,0.61,2,0.2
0.9042643321095736,0.9211737629459148,0.8879645036051026,0.9172661831598056,0.05343213728549142,2427,137,202,1601,Temporal Logistic Fusion,0.7000000000000001,2,0.2
0.8931984260820686,0.9054131054131054,0.8813089295618414,0.9082831699291266,0.06474258970358815,2398,166,214,1589,Temporal Extra Trees,0.48000000000000004,2,0.2
0.8909447715166807,0.9007936507936508,0.8813089295618414,0.9065280997263185,0.06825273010920437,2389,175,214,1589,Temporal Random Forest,0.43,2,0.2
0.8924881318067579,0.8987626546681665,0.8863006100942873,0.9080489009909813,0.07020280811232449,2384,180,205,1598,Temporal HistGradientBoosting,0.31,2,0.2
0.887887323943662,0.9021179164281625,0.8740987243483084,0.9037030283208001,0.06669266770670827,2393,171,227,1576,Camera Only,0.65,2,0.4
0.7406459865685961,0.8746223564954683,0.6422628951747088,0.7887601527355603,0.06474258970358815,2398,166,645,1158,Accelerometer Only,0.6900000000000001,2,0.4
0.8798760010333248,0.8235009671179884,0.9445368829728231,0.901090594372527,0.14235569422776911,2199,365,100,1703,Mean Late Fusion,0.42000000000000004,2,0.4
0.891566265060241,0.9233511586452763,0.8618968386023295,0.9057924130609152,0.05031201248049922,2435,129,249,1554,Max OR Fusion,0.8,2,0.4
0.7965998785670917,0.8799463447350772,0.7276760953965613,0.8289316514424304,0.06981279251170047,2385,179,491,1312,Min Agreement Fusion,0.44,2,0.4
0.8253119429590018,0.8886756238003839,0.7703826955074875,0.8512599904994536,0.06786271450858035,2390,174,414,1389,Product Agreement Fusion,0.31,2,0.4
0.8929663608562691,0.89520624303233,0.8907376594564614,0.9087073632695724,0.07332293291731669,2376,188,197,1606,Naive Independence,0.85,2,0.4
0.7583497053045186,0.9256594724220624,0.6422628951747088,0.8029957221583373,0.03627145085803432,2471,93,645,1158,Rule AND Tuned,0.62,2,0.4
0.891566265060241,0.9233511586452763,0.8618968386023295,0.9057924130609152,0.05031201248049922,2435,129,249,1554,Rule OR Tuned,0.8,2,0.4
0.890770533446232,0.906896551724138,0.8752079866888519,0.9060127296938799,0.06318252730109204,2402,162,225,1578,Calibrated Logistic Fusion,0.68,2,0.4
0.9005555555555556,0.9020589872008904,0.899057127010538,0.9152071906503547,0.0686427457098284,2388,176,182,1621,Temporal Logistic Fusion,0.62,2,0.4
0.8920985556499575,0.9114583333333334,0.8735440931780366,0.9069358531412803,0.05967238689547582,2411,153,228,1575,Temporal Extra Trees,0.52,2,0.4
0.8937252685132844,0.9112391930835735,0.8768718801996672,0.9084047388517837,0.06006240249609984,2410,154,222,1581,Temporal Random Forest,0.46,2,0.4
0.8920134983127109,0.9047347404449515,0.8796450360510261,0.907256215373407,0.06513260530421217,2397,167,217,1586,Temporal HistGradientBoosting,0.3,2,0.4
0.8854314002828855,0.9035796766743649,0.8679977814753189,0.9014325880855534,0.06513260530421217,2397,167,238,1565,Camera Only,0.66,2,0.6
0.7391029690461149,0.8584005869405723,0.64891846921797,0.7868227291487666,0.07527301092043681,2371,193,633,1170,Accelerometer Only,0.67,2,0.6
0.878732796676188,0.826171875,0.9384359400998337,0.8997951931388404,0.13884555382215288,2208,356,111,1692,Mean Late Fusion,0.43,2,0.6
0.8844686648501362,0.8693090519550081,0.9001663893510815,0.9025012913994097,0.09516380655226209,2320,244,180,1623,Max OR Fusion,0.7000000000000001,2,0.6
0.792156862745098,0.8683862433862434,0.7282307265668331,0.825308811021326,0.07761310452418096,2365,199,490,1313,Min Agreement Fusion,0.43,2,0.6
0.8230746357418971,0.8871794871794871,0.7676095396561287,0.8494833969731501,0.0686427457098284,2388,176,419,1384,Product Agreement Fusion,0.31,2,0.6
0.8890723919625654,0.8825136612021858,0.8957293399889074,0.905937992927371,0.08385335413416536,2349,215,188,1615,Naive Independence,0.8300000000000001,2,0.6
0.7548281505728314,0.920926517571885,0.63948973932335,0.8004390974307858,0.038611544461778474,2465,99,650,1153,Rule AND Tuned,0.61,2,0.6
0.8844686648501362,0.8693090519550081,0.9001663893510815,0.9025012913994097,0.09516380655226209,2320,244,180,1623,Rule OR Tuned,0.7000000000000001,2,0.6
0.8872053872053872,0.8977853492333902,0.8768718801996672,0.9033345360436713,0.07020280811232449,2384,180,222,1581,Calibrated Logistic Fusion,0.66,2,0.6
0.9025007024445069,0.9145785876993167,0.8907376594564614,0.9161176596814289,0.05850234009360374,2414,150,197,1606,Temporal Logistic Fusion,0.7100000000000001,2,0.6
0.8941843971631206,0.9152148664343787,0.8740987243483084,0.9085782233286004,0.05694227769110764,2418,146,227,1576,Temporal Extra Trees,0.53,2,0.6
0.8952864803838555,0.9114942528735632,0.8796450360510261,0.9097913167774632,0.06006240249609984,2410,154,217,1586,Temporal Random Forest,0.47000000000000003,2,0.6
0.8979708488139468,0.9262971698113207,0.8713255684969495,0.9112868092094732,0.04875195007800312,2439,125,232,1571,Temporal HistGradientBoosting,0.43,2,0.6
0.8833286477368569,0.8956670467502851,0.8713255684969495,0.8999763567913766,0.07137285491419657,2381,183,232,1571,Camera Only,0.65,2,0.8
0.7371695178849145,0.8392351274787535,0.6572379367720466,0.7843521977151964,0.08853354134165367,2337,227,618,1185,Accelerometer Only,0.64,2,0.8
0.8747412008281573,0.8199902959728287,0.93732667775929,0.8963154449638884,0.14469578783151327,2193,371,113,1690,Mean Late Fusion,0.43,2,0.8
0.8776119402985074,0.859192348565356,0.8968386023294509,0.8967422340820421,0.10335413416536661,2299,265,186,1617,Max OR Fusion,0.7000000000000001,2,0.8
0.789012979172955,0.8655629139072848,0.7249029395452025,0.8228648863092627,0.07917316692667707,2361,203,496,1307,Min Agreement Fusion,0.43,2,0.8
0.8248686514886164,0.8706099815157117,0.78369384359401,0.8508952837314824,0.08190327613104524,2354,210,390,1413,Product Agreement Fusion,0.28,2,0.8
0.8839900799118214,0.8784227820372399,0.8896283971159179,0.9015224668886922,0.08658346333853355,2342,222,199,1604,Naive Independence,0.8300000000000001,2,0.8
0.7548891786179922,0.9154150197628459,0.6422628951747088,0.8002656129539691,0.041731669266770674,2457,107,645,1158,Rule AND Tuned,0.59,2,0.8
0.8776119402985074,0.859192348565356,0.8968386023294509,0.8967422340820421,0.10335413416536661,2299,265,186,1617,Rule OR Tuned,0.7000000000000001,2,0.8
0.8822209758833427,0.892229154849688,0.8724348308374931,0.8991659333594642,0.07410296411856475,2374,190,230,1573,Calibrated Logistic Fusion,0.66,2,0.8
0.9044340402093087,0.8982494529540481,0.9107043815862451,0.9190807399350882,0.07254290171606864,2378,186,161,1642,Temporal Logistic Fusion,0.63,2,0.8
0.8960410139561379,0.9209601873536299,0.8724348308374931,0.9098913623766248,0.052652106084243366,2429,135,230,1573,Temporal Extra Trees,0.54,2,0.8
0.8990357345433919,0.9199071387115496,0.8790904048807543,0.9126341259973194,0.05382215288611544,2426,138,218,1585,Temporal Random Forest,0.49,2,0.8
0.9027699265121537,0.9204610951008646,0.8857459789240155,0.91596191301895,0.05382215288611544,2426,138,206,1597,Temporal HistGradientBoosting,0.43,2,0.8
0.8817204301075269,0.9000577700751011,0.8641153632834165,0.8983213321877301,0.06747269890795632,2391,173,245,1558,Camera Only,0.67,2,1.0
0.7311960542540074,0.8230395558639834,0.6577925679423183,0.779169294891596,0.09945397815912636,2309,255,617,1186,Accelerometer Only,0.63,2,1.0
0.8694753166192815,0.814133591481123,0.9328896283971159,0.8915618188787451,0.1497659906396256,2180,384,121,1682,Mean Late Fusion,0.43,2,1.0
0.8690508201129336,0.8434237995824635,0.8962839711591791,0.8896396454859858,0.11700468018720749,2264,300,187,1616,Max OR Fusion,0.6900000000000001,2,1.0
0.7880059970014992,0.8577023498694517,0.7287853577371048,0.8218809784005336,0.08502340093603744,2346,218,489,1314,Min Agreement Fusion,0.42000000000000004,2,1.0
0.8187408491947291,0.8672456575682382,0.7753743760399334,0.845955518753196,0.08346333853354135,2350,214,405,1398,Product Agreement Fusion,0.28,2,1.0
0.8784789198126206,0.872946330777656,0.8840820854132002,0.8967992330342132,0.0904836193447738,2332,232,209,1594,Naive Independence,0.8300000000000001,2,1.0
0.7521979811136438,0.9108832807570978,0.6405990016638935,0.7982636193966893,0.04407176287051482,2451,113,648,1155,Rule AND Tuned,0.5800000000000001,2,1.0
0.8690508201129336,0.8434237995824635,0.8962839711591791,0.8896396454859858,0.11700468018720749,2264,300,187,1616,Rule OR Tuned,0.6900000000000001,2,1.0
0.8793686583990981,0.8939828080229226,0.8652246256239601,0.8965358697542578,0.07215288611544461,2379,185,243,1560,Calibrated Logistic Fusion,0.68,2,1.0
0.8955389304516487,0.8947951273532669,0.8962839711591791,0.9110905035203072,0.07410296411856475,2374,190,187,1616,Temporal Logistic Fusion,0.66,2,1.0
0.8948725293612145,0.9253554502369669,0.8663338879645036,0.9085959611429382,0.04914196567862714,2438,126,241,1562,Temporal Extra Trees,0.56,2,1.0
0.8977401129943503,0.9147956246401843,0.8813089295618414,0.9117933103347429,0.057722308892355696,2416,148,214,1589,Temporal Random Forest,0.48000000000000004,2,1.0
0.8938103350369109,0.9156486329261199,0.8729894620077648,0.9082185999586406,0.05655226209048362,2419,145,229,1574,Temporal HistGradientBoosting,0.44,2,1.0
0.8913830557566981,0.9535243996901627,0.8368456832087016,0.9065931886075054,0.02365930599369085,2476,60,240,1231,Camera Only,0.67,3,0.0
0.7729174591099277,0.8773747841105354,0.69068660774983,0.8173464584490475,0.055993690851735015,2394,142,455,1016,Accelerometer Only,0.67,3,0.0
0.8564167725540025,0.8038163387000596,0.9163834126444595,0.8933257757228608,0.12973186119873817,2207,329,123,1348,Mean Late Fusion,0.42000000000000004,3,0.0
0.8927576601671309,0.9150606709493219,0.8715159755268524,0.9122958426530161,0.04692429022082019,2417,119,189,1282,Max OR Fusion,0.7100000000000001,3,0.0
0.8299465240641711,0.8725637181409296,0.7912984364377974,0.86213186806117,0.06703470031545741,2366,170,307,1164,Min Agreement Fusion,0.39,3,0.0
0.872133425990271,0.8919687277896233,0.8531611148878314,0.8966121031852406,0.05993690851735016,2384,152,216,1255,Product Agreement Fusion,0.24000000000000002,3,0.0
0.9023545706371191,0.9195483415666902,0.8857919782460911,0.9204196484290392,0.044952681388012616,2422,114,168,1303,Naive Independence,0.8200000000000001,3,0.0
0.779975777149778,0.9602385685884692,0.6566961250849762,0.8204616272112578,0.015772870662460567,2496,40,505,966,Rule AND Tuned,0.64,3,0.0
0.8927576601671309,0.9150606709493219,0.8715159755268524,0.9122958426530161,0.04692429022082019,2417,119,189,1282,Rule OR Tuned,0.7100000000000001,3,0.0
0.8984547461368654,0.9791499599037691,0.8300475866757308,0.9098976103725657,0.01025236593059937,2510,26,250,1221,Calibrated Logistic Fusion,0.74,3,0.0
0.9082437275985663,0.9605761940864291,0.8613188307273963,0.9204070494330988,0.02050473186119874,2484,52,204,1267,Temporal Logistic Fusion,0.67,3,0.0
0.899641577060932,0.9514783927217589,0.8531611148878314,0.9139622609139473,0.025236593059936908,2472,64,216,1255,Temporal Extra Trees,0.53,3,0.0
0.8979159307665135,0.9345588235294118,0.8640380693405847,0.9144717160583049,0.03509463722397476,2447,89,200,1271,Temporal Random Forest,0.46,3,0.0
0.8964788732394366,0.9298758217677137,0.8653976886471788,0.9137713995286367,0.03785488958990536,2440,96,198,1273,Temporal HistGradientBoosting,0.39,3,0.0
0.889132821075741,0.9627575277337559,0.8259687287559483,0.9037178028637786,0.018533123028391166,2489,47,256,1215,Camera Only,0.7000000000000001,3,0.2
0.7667161961367014,0.8452088452088452,0.7015635622025833,0.8135183741612286,0.07452681388012618,2347,189,439,1032,Accelerometer Only,0.64,3,0.2
0.8499050031665611,0.7954949614700652,0.9123045547246771,0.8881317726304774,0.13604100946372238,2191,345,129,1342,Mean Late Fusion,0.42000000000000004,3,0.2
0.8890434782608696,0.9102564102564102,0.8687967369136642,0.9095560971634566,0.04968454258675079,2410,126,193,1278,Max OR Fusion,0.7100000000000001,3,0.2
0.8295573370512374,0.8512160228898427,0.8089734874235214,0.8634772799893632,0.08201892744479496,2328,208,281,1190,Min Agreement Fusion,0.35000000000000003,3,0.2
0.8678445229681979,0.9036055923473142,0.8348062542488104,0.891575051414626,0.05165615141955836,2405,131,243,1228,Product Agreement Fusion,0.26,3,0.2
0.8832997987927566,0.871608206485771,0.8953093133922502,0.9094054453396583,0.07649842271293375,2342,194,154,1317,Naive Independence,0.78,3,0.2
0.7761674718196457,0.9516288252714709,0.6553365057783821,0.818007369608434,0.019321766561514197,2487,49,507,964,Rule AND Tuned,0.62,3,0.2
0.8890434782608696,0.9102564102564102,0.8687967369136642,0.9095560971634566,0.04968454258675079,2410,126,193,1278,Rule OR Tuned,0.7100000000000001,3,0.2
0.8943148688046647,0.9638648860958366,0.8341264445955132,0.9079938216668417,0.018138801261829655,2490,46,244,1227,Calibrated Logistic Fusion,0.6900000000000001,3,0.2
0.9098124098124099,0.9692544196771714,0.8572399728076139,0.9207335510725767,0.015772870662460567,2496,40,210,1261,Temporal Logistic Fusion,0.72,3,0.2
0.9024991200281591,0.9357664233576642,0.8715159755268524,0.9184078300347196,0.03470031545741325,2448,88,189,1282,Temporal Extra Trees,0.48000000000000004,3,0.2
0.8980735551663748,0.9263005780346821,0.8715159755268524,0.915647577668789,0.04022082018927445,2434,102,189,1282,Temporal Random Forest,0.45,3,0.2
0.8955017301038062,0.9119097956307258,0.8796736913664174,0.915191735273114,0.04929022082018927,2411,125,177,1294,Temporal HistGradientBoosting,0.34,3,0.2
0.8862144420131292,0.955940204563336,0.8259687287559483,0.9019433549142517,0.022082018927444796,2480,56,256,1215,Camera Only,0.7000000000000001,3,0.4
0.7575757575757576,0.8299595141700404,0.6968048946295038,0.8069986618257929,0.08280757097791798,2326,210,446,1025,Accelerometer Only,0.63,3,0.4
0.847489737922324,0.7912735849056604,0.9123045547246771,0.8863573246809505,0.13958990536277602,2182,354,129,1342,Mean Late Fusion,0.42000000000000004,3,0.4
0.8828828828828829,0.9003533568904594,0.8660774983004759,0.9052390646076511,0.0555993690851735,2395,141,197,1274,Max OR Fusion,0.7100000000000001,3,0.4
0.821453775582216,0.8539985326485693,0.7912984364377974,0.8564142024460281,0.07847003154574132,2337,199,307,1164,Min Agreement Fusion,0.37,3,0.4
0.8595213319458896,0.8774787535410765,0.8422841604350781,0.887033247409968,0.06821766561514196,2363,173,232,1239,Product Agreement Fusion,0.24000000000000002,3,0.4
0.8798397863818425,0.8642622950819672,0.8959891230455472,0.9071822586836569,0.08162460567823344,2329,207,153,1318,Naive Independence,0.78,3,0.4
0.7811124449779911,0.9494163424124513,0.663494221617947,0.8214947448783742,0.02050473186119874,2484,52,495,976,Rule AND Tuned,0.6,3,0.4
0.8828828828828829,0.9003533568904594,0.8660774983004759,0.9052390646076511,0.0555993690851735,2395,141,197,1274,Rule OR Tuned,0.7100000000000001,3,0.4
0.890961262553802,0.9430523917995444,0.8443235893949694,0.907374728451428,0.029574132492113565,2461,75,229,1242,Calibrated Logistic Fusion,0.64,3,0.4
0.9105984138428262,0.9693016116653875,0.858599592114208,0.9214133607258737,0.015772870662460567,2496,40,208,1263,Temporal Logistic Fusion,0.73,3,0.4
0.8907260963335729,0.9450800915331807,0.8422841604350781,0.9069464966213245,0.028391167192429023,2464,72,232,1239,Temporal Extra Trees,0.51,3,0.4
0.8971428571428571,0.945071482317532,0.8538409245411285,0.9125277177910689,0.028785488958990538,2463,73,215,1256,Temporal Random Forest,0.45,3,0.4
0.8877805486284289,0.9326347305389222,0.8470428280081577,0.9057769345088107,0.03548895899053628,2446,90,225,1246,Temporal HistGradientBoosting,0.4,3,0.4
0.8879152975538518,0.9589905362776026,0.8266485384092455,0.9030719032740233,0.02050473186119874,2484,52,255,1216,Camera Only,0.7000000000000001,3,0.6
0.7437641723356009,0.8374468085106384,0.6689326988443236,0.7968086207155372,0.07531545741324921,2345,191,487,984,Accelerometer Only,0.65,3,0.6
0.8461538461538461,0.7889476778365667,0.9123045547246771,0.8853715202645467,0.1415615141955836,2177,359,129,1342,Mean Late Fusion,0.42000000000000004,3,0.6
0.8787671232876713,0.8854382332643203,0.8721957851801495,0.9033691859654691,0.06545741324921135,2370,166,188,1283,Max OR Fusion,0.7000000000000001,3,0.6
0.8250257820556892,0.8344923504867872,0.8157715839564922,0.8609615017574259,0.09384858044164038,2298,238,271,1200,Min Agreement Fusion,0.34,3,0.6
0.8541666666666666,0.872959545777147,0.8361658735554045,0.8827911386704468,0.07058359621451105,2357,179,241,1230,Product Agreement Fusion,0.24000000000000002,3,0.6
0.871896722939424,0.8496774193548388,0.8953093133922502,0.9017161708917087,0.0918769716088328,2303,233,154,1317,Naive Independence,0.77,3,0.6
0.7852028639618138,0.9463087248322147,0.6709721278042148,0.824445054438385,0.022082018927444796,2480,56,484,987,Rule AND Tuned,0.5800000000000001,3,0.6
0.8787671232876713,0.8854382332643203,0.8721957851801495,0.9033691859654691,0.06545741324921135,2370,166,188,1283,Rule OR Tuned,0.7000000000000001,3,0.6
0.8849557522123894,0.9231905465288035,0.849762066621346,0.9043763014494743,0.04100946372239748,2432,104,221,1250,Calibrated Logistic Fusion,0.61,3,0.6
0.9006526468455403,0.965034965034965,0.8443235893949694,0.9132895549498506,0.01774447949526814,2491,45,229,1242,Temporal Logistic Fusion,0.75,3,0.6
0.8906531937928546,0.9492307692307692,0.8388851121685927,0.9064299377877665,0.026025236593059938,2470,66,237,1234,Temporal Extra Trees,0.52,3,0.6
0.8923187365398421,0.9452471482889734,0.8450033990482665,0.9083061159279187,0.028391167192429023,2464,72,228,1243,Temporal Random Forest,0.47000000000000003,3,0.6
0.8839031339031339,0.9281974569932685,0.8436437797416724,0.9028944450758836,0.03785488958990536,2440,96,230,1241,Temporal HistGradientBoosting,0.4,3,0.6
0.8768193113241036,0.9175334323922734,0.8395649218218899,0.8978976028667809,0.043769716088328074,2425,111,236,1235,Camera Only,0.63,3,0.8
0.7489239598278336,0.7927107061503417,0.7097212780421482,0.8010357178854275,0.10764984227129337,2263,273,427,1044,Accelerometer Only,0.59,3,0.8
0.8473282442748091,0.7961745367603108,0.9055064581917063,0.885521367897115,0.13446372239747634,2195,341,139,1332,Mean Late Fusion,0.44,3,0.8
0.8741044012282497,0.8773972602739726,0.8708361658735554,0.9001262848295222,0.07058359621451105,2357,179,190,1281,Max OR Fusion,0.7100000000000001,3,0.8
0.8117770767613038,0.8379160636758322,0.7872195785180149,0.8494457514041178,0.08832807570977919,2312,224,313,1158,Min Agreement Fusion,0.37,3,0.8
0.8430092751631741,0.8520833333333333,0.8341264445955132,0.8750679541589553,0.08399053627760253,2323,213,244,1227,Product Agreement Fusion,0.23,3,0.8
0.8709030100334448,0.8571428571428571,0.8851121685927941,0.8997721726244727,0.08556782334384858,2319,217,169,1302,Naive Independence,0.79,3,0.8
0.7827463395330432,0.9365530303030303,0.672331747110809,0.8229560943755938,0.02641955835962145,2469,67,482,989,Rule AND Tuned,0.5700000000000001,3,0.8
0.8741044012282497,0.8773972602739726,0.8708361658735554,0.9001262848295222,0.07058359621451105,2357,179,190,1281,Rule OR Tuned,0.7100000000000001,3,0.8
0.8823943661971831,0.9152666179693206,0.8518014955812373,0.9030300853300508,0.04574132492113565,2420,116,218,1253,Calibrated Logistic Fusion,0.59,3,0.8
0.9015071854188573,0.9305354558610709,0.8742352141400408,0.9181901622750677,0.03785488958990536,2440,96,185,1286,Temporal Logistic Fusion,0.5800000000000001,3,0.8
0.8933092224231465,0.9544049459041731,0.8395649218218899,0.9081499687973803,0.02326498422712934,2477,59,236,1235,Temporal Extra Trees,0.54,3,0.8
0.894151417294582,0.9468085106382979,0.8470428280081577,0.9097201521744258,0.027602523659305992,2466,70,225,1246,Temporal Random Forest,0.47000000000000003,3,0.8
0.8861933642525865,0.9324324324324325,0.8443235893949694,0.9044173152022166,0.03548895899053628,2446,90,229,1242,Temporal HistGradientBoosting,0.44,3,0.8
0.8801159000362188,0.9418604651162791,0.8259687287559483,0.8981972981319173,0.029574132492113565,2461,75,256,1215,Camera Only,0.6900000000000001,3,1.0
0.7429922323539345,0.738255033557047,0.7477906186267845,0.797002564833897,0.15378548895899052,2146,390,371,1100,Accelerometer Only,0.52,3,1.0
0.8446139180171592,0.7929594272076372,0.9034670292318151,0.8833186881174848,0.13682965299684544,2189,347,142,1329,Mean Late Fusion,0.44,3,1.0
0.8720054757015743,0.8780151619572708,0.8660774983004759,0.8981412728095439,0.06979495268138801,2359,177,197,1274,Max OR Fusion,0.72,3,1.0
0.8061497326203209,0.7928994082840237,0.8198504418762746,0.8478195427046988,0.12421135646687698,2221,315,265,1206,Min Agreement Fusion,0.31,3,1.0
0.8348306841741534,0.8489107519325368,0.8212100611828688,0.8682154406860716,0.08477917981072555,2321,215,263,1208,Product Agreement Fusion,0.24000000000000002,3,1.0
0.8629139072847682,0.841187863137508,0.8857919782460911,0.8943944118359793,0.09700315457413249,2290,246,168,1303,Naive Independence,0.78,3,1.0
0.777733912356889,0.9274952919020716,0.6696125084976207,0.819624866236192,0.03036277602523659,2459,77,486,985,Rule AND Tuned,0.56,3,1.0
0.8720054757015743,0.8780151619572708,0.8660774983004759,0.8981412728095439,0.06979495268138801,2359,177,197,1274,Rule OR Tuned,0.72,3,1.0
0.8791593695271454,0.9067919075144508,0.8531611148878314,0.901146803500698,0.050867507886435334,2407,129,216,1255,Calibrated Logistic Fusion,0.5800000000000001,3,1.0
0.8960223307745987,0.9204301075268817,0.8728755948334467,0.9145529393725593,0.043769716088328074,2425,111,187,1284,Temporal Logistic Fusion,0.56,3,1.0
0.8904899135446686,0.9471264367816092,0.840244731475187,0.9065182647912212,0.02720820189274448,2467,69,235,1236,Temporal Extra Trees,0.52,3,1.0
0.8927536231884058,0.9557796741660202,0.8375254928619986,0.9075245760839962,0.022476340694006308,2479,57,239,1232,Temporal Random Forest,0.5,3,1.0
0.8837876614060258,0.935459377372817,0.8375254928619986,0.9020040713521349,0.033517350157728706,2451,85,239,1232,Temporal HistGradientBoosting,0.44,3,1.0
0.8133779264214047,0.9620253164556962,0.7045191193511008,0.8428144593213591,0.018890200708382526,2493,48,510,1216,Camera Only,0.8,4,0.0
0.6925587467362925,0.7929745889387145,0.6147161066048668,0.7528519533417879,0.10901219992129083,2264,277,665,1061,Accelerometer Only,0.67,4,0.0
0.8434504792332268,0.8456610366919045,0.8412514484356894,0.8684808993457471,0.1042896497441952,2276,265,274,1452,Mean Late Fusion,0.52,4,0.0
0.8109987357774968,0.89221140472879,0.7433371958285052,0.8411687946871766,0.06099960645415191,2386,155,443,1283,Max OR Fusion,0.8400000000000001,4,0.0
0.7615587846763541,0.8855606758832565,0.668018539976825,0.8046901043056105,0.05863833136560409,2392,149,573,1153,Min Agreement Fusion,0.45,4,0.0
0.8041108688881968,0.8693602693602693,0.7479721900347625,0.8358121477525249,0.07634789452971272,2347,194,435,1291,Product Agreement Fusion,0.27,4,0.0
0.8222910216718267,0.8829787234042553,0.7694090382387022,0.8500724844873164,0.06926406926406926,2365,176,398,1328,Naive Independence,0.9,4,0.0
0.6577845451084887,0.9589345172031076,0.5005793742757821,0.743009088948202,0.014561196379378197,2504,37,862,864,Rule AND Tuned,0.74,4,0.0
0.8109987357774968,0.89221140472879,0.7433371958285052,0.8411687946871766,0.06099960645415191,2386,155,443,1283,Rule OR Tuned,0.8400000000000001,4,0.0
0.8174655285620486,0.9431818181818182,0.7213209733487833,0.8459025173709678,0.0295159386068477,2466,75,481,1245,Calibrated Logistic Fusion,0.8300000000000001,4,0.0
0.82421875,0.9405646359583952,0.7334878331402086,0.8510020826464522,0.03148366784730421,2461,80,460,1266,Temporal Logistic Fusion,0.81,4,0.0
0.8318356867779204,0.9323741007194245,0.7508690614136733,0.8569378758465453,0.03699330972058245,2447,94,430,1296,Temporal Extra Trees,0.5,4,0.0
0.8290840415486308,0.9076498966230186,0.7630359212050984,0.8551503887804319,0.05273514364423455,2407,134,409,1317,Temporal Random Forest,0.4,4,0.0
0.826351135273425,0.9221984296930764,0.7485515643105446,0.8528275334342963,0.04289649744195199,2432,109,434,1292,Temporal HistGradientBoosting,0.29000000000000004,4,0.0
0.8141534391534392,0.948382126348228,0.7132097334878331,0.8434210808328579,0.026367571822117276,2474,67,495,1231,Camera Only,0.78,4,0.2
0.684931506849315,0.7835820895522388,0.608342989571263,0.7471073468123925,0.11412829594647776,2251,290,676,1050,Accelerometer Only,0.67,4,0.2
0.8347470020473823,0.8428824571766096,0.8267670915411356,0.8610419479744246,0.1046831955922865,2275,266,299,1427,Mean Late Fusion,0.53,4,0.2
0.8071161048689138,0.874830852503383,0.7491309385863267,0.8381624783447179,0.07280598189689098,2356,185,433,1293,Max OR Fusion,0.8200000000000001,4,0.2
0.7574860151365581,0.8766184310738766,0.6668597914252608,0.8015526820172348,0.06375442739079103,2379,162,575,1151,Min Agreement Fusion,0.44,4,0.2
0.7953980099502488,0.8583892617449664,0.7410196987253765,0.8289907623890558,0.08303817394726486,2330,211,447,1279,Product Agreement Fusion,0.27,4,0.2
0.8333333333333334,0.8473053892215568,0.8198146002317497,0.8597302044842338,0.10035419126328217,2286,255,311,1415,Naive Independence,0.8400000000000001,4,0.2
0.6577946768060836,0.956858407079646,0.5011587485515643,0.7429052302380017,0.015348288075560802,2502,39,861,865,Rule AND Tuned,0.72,4,0.2
0.8071161048689138,0.874830852503383,0.7491309385863267,0.8381624783447179,0.07280598189689098,2356,185,433,1293,Rule OR Tuned,0.8200000000000001,4,0.2
