tp,fp_episodes,fn,event_precision,event_recall,event_f1,false_alarms_per_hour,median_latency_s,p90_latency_s,detected_falls,frame_precision,frame_recall,frame_f1,method
26.0,3.0,4.0,0.896551724137931,0.8666666666666667,0.8813559322033899,33.30629766578364,0.35050000000000003,0.7344999999999998,26.0,0.8560606060606061,0.37666666666666665,0.5231481481481481,yolo_pose_extratrees
24.0,4.0,6.0,0.8571428571428571,0.8,0.8275862068965518,44.40839688771152,0.41700000000000015,0.8491999999999995,24.0,0.9577464788732394,0.3022222222222222,0.4594594594594595,yolo_pose_hgb
27.0,14.0,3.0,0.6585365853658537,0.9,0.7605633802816902,155.4293891069903,0.37399999999999967,0.7740000000000002,27.0,0.7472527472527473,0.3022222222222222,0.43037974683544306,yolo_pose_logistic
